method,aceticanhydride_forward,aceticanhydride_reverse,amide21_forward,amide21_reverse,amide22_forward,amide22_reverse,basicepoxide1_forward,basicepoxide1_reverse,basicepoxide2_forward,basicepoxide2_reverse,borohydride_forward,borohydride_reverse,carbonate_forward,carbonate_reverse,cl2co_forward,cl2co_reverse,diazonium_forward,diazonium_reverse,epoxide1_forward,epoxide1_reverse,epoxide2_forward,epoxide2_reverse,ester_forward,ester_reverse,furan1_forward,furan1_reverse,furan2_forward,furan2_reverse,furan3_forward,furan3_reverse,imine_forward,imine_reverse,iminium_forward,iminium_reverse,lactone_forward,lactone_reverse,Average
B3LYP-D3(BJ),0.10697420165818596,0.04477263824392613,0.12835008330989325,0.6275052553820094,0.24493470638415551,0.023452640859219546,0.14722336965280577,0.05362654437316546,0.0793301615170332,0.04016032123152083,0.0012526539289727558,0.0800302015083867,0.22277698661394907,0.02511873046599085,0.014904555467346496,0.04532248514376566,0.06891005015468761,0.04212059893209334,0.7148122121824037,0.24975826840401727,0.34501964940149993,0.2352792269732032,0.5433888132234288,0.2725152272636157,0.11071458744418157,0.2958275930397951,0.039797433570696296,3.6255362401068583,0.3398227766566099,0.07591135743670258,0.07152777161387477,0.08655240040487233,0.011954053336112349,0.02502563120214128,3.361192688862937,0.0291773238043991,0.3452938733265127
TPSSh,0.22130539398594298,0.08752759383894267,0.15406452062150872,0.41528924338516215,0.29828215616948167,0.014115978302156105,0.335700847689248,0.14476743033646422,0.17237459703950556,0.12549462983522275,0.06357227950088674,0.06539388604867269,0.5279038445257549,0.09907721770338154,0.073154571628774,0.10536098062749044,0.10359454785552391,0.014362404334453575,0.32520440796078465,0.30232581124956676,0.3343780377692552,0.456505233688375,0.6175990097988328,0.14414762409570864,0.08622280528958368,0.4481801638166313,0.3400291430163436,3.555826571459087,0.4230595450339921,0.1297940367335828,0.0998172434367301,0.07739477830376135,0.093867589147484,0.06644239383768377,2.304638652253991,0.05635672736923528,0.35786477493581115
SCAN,0.3064943162176056,0.16792720663423671,0.059947020363060335,0.43688124897546887,0.2586313094455709,0.10171272649847171,0.5870823840637743,0.0733016275801458,0.43724851900429695,0.0652272286749931,0.07520083829723465,0.06593837940952357,0.5950276965687856,0.07367969226744299,0.12198198424888944,0.0806328107082993,0.14642446903940118,0.012128057063274078,0.5931631739777031,0.16577988531420082,0.48670266981615,0.2739155407380892,1.2523204547516424,0.04590935021903205,0.10882889716377576,0.3890773636819771,0.74469309781394,1.6816068229288017,0.7597765066952712,0.1637273726168416,0.13579196479939026,0.0509889942159705,0.14009931446710114,0.057742005406340495,2.148666569528721,0.0884500120627254,0.3597974308682819
SCAN-D3(BJ),0.30943604918464523,0.17507478334679122,0.07712060620811736,0.4539274711317869,0.25993804008864313,0.10675615165530608,0.5928182055967371,0.07206698706508212,0.4471739596038734,0.06481463421410213,0.07613954305323162,0.06633673323018395,0.5992686409043531,0.07270836640407179,0.12273121296773265,0.08101031751047522,0.14492170708238475,0.014294539689675033,0.6102066955969078,0.1650585370742127,0.49468161617928236,0.27030254918568414,1.2938258099124085,0.04950234732176851,0.11827359726327895,0.39059814896488215,0.7787623514586508,1.4924591849599107,0.7751526555621877,0.16699188811570356,0.1371064582782406,0.05161186931805039,0.14183388118139117,0.05780516269581748,2.2217257080569004,0.0887976440469126,0.3622565015030384
TPSSh-D3(BJ),0.24073342912854986,0.12406535763763822,0.06666355416380322,0.4961975896528822,0.30090735800821566,0.04479501773322619,0.36936281646202773,0.13598668274004636,0.22927967780020164,0.12177204247360772,0.0708954811872249,0.067239496392762,0.54968010884446,0.09424820301744125,0.08300293638579334,0.10736976714232649,0.10564855130603114,0.022429745906201448,0.4212014004965759,0.2919233424205188,0.38497264638963025,0.4314545775481405,0.9287362431870158,0.1569513050044586,0.12867654990019167,0.46072335282772114,0.5126994238421226,2.522224869847759,0.5199871079582696,0.1479699222341537,0.10810915928227981,0.07945188815323388,0.10718727950808099,0.06661819095680051,2.646023563479361,0.06034607989271233,0.3668204088586518
B3LYP,0.07304130635695599,0.008540338340810494,0.2559733735182411,0.5110919158593055,0.24387963452555117,0.07210388154289461,0.09431988937755062,0.0690085644030757,0.008051736673843303,0.04742129672211767,0.012601372817716353,0.07747851069059894,0.1880052606570315,0.031556567365845174,0.03445954235334688,0.04235717050633006,0.06009693203531742,0.03470392193028073,0.5649144105148427,0.27236334353737834,0.2598542220844965,0.2785130957063131,1.0700149085129886,0.25846983774336596,0.04836275245278325,0.27332250756218607,0.29427023985974043,5.180453707058645,0.17964224122096806,0.045292472406119694,0.0579850590739447,0.08432848946735606,0.035651511335918824,0.025087234618809993,2.8610350218641045,0.03625632435613192,0.3802919054181363
revM11,0.02066723621619921,0.037367858922253666,0.047263033847290324,0.3674094447408216,0.043656350730764674,0.019740178596345335,1.0220828370513702,0.11076020905503539,0.8326690471269179,0.1423155314205274,0.03602937137693177,0.0013617090628667474,0.5947186932824191,0.12365710031320433,0.07678711559694049,0.0018197409152772214,0.08471201043590698,0.07641312446042338,0.5957724080082469,0.29432387875227506,0.47855731702689547,0.40019734912194327,1.5094796298722393,0.09409678938668764,0.1752570802006214,0.6102151171712931,0.15770789956975292,4.2637858869573755,0.26394234651554993,0.06413906455882482,0.0027547549989539186,0.1025077229687742,0.1425952262911251,0.040914510264414186,2.470431565899394,0.04892851500703036,0.42652882377008033
revM11-D3(0),0.00531746617402352,0.013227454110250574,0.16089794104455804,0.15137580674660686,0.07776784016120895,0.006309336207551894,0.9845395458231357,0.12679505054805296,0.7423673021283275,0.14947465643058258,0.041873713911116016,0.0028712355688360483,0.593262613406912,0.13621595323198615,0.07804793261629012,0.0006197060505179938,0.07209761747916779,0.060290769776317185,0.41516147671254877,0.3195180304882733,0.3592105666018272,0.4352496074293665,0.7833987967891105,0.06013079579808521,0.12118367721320482,0.6213665529329518,0.4750487977049442,6.106595812067167,0.42749527105815294,0.06586645770958251,0.008561937976798193,0.107735022804551,0.15808196788670467,0.03284447609953014,2.1916735705046984,0.05739212563698368,0.44860741346749783
PBE,0.3337629938722769,0.16549936962782286,0.1702203652666458,0.5818126061028072,0.40900406194880906,0.09352512920541085,0.4808056731978122,0.14326319656891395,0.30541909886869323,0.12567213887758338,0.09997861044634603,0.14575143384901462,0.6233131326858943,0.11239376093173681,0.12644495041980902,0.18201194249579322,0.16948071692682598,0.04752975018840549,0.5814247810516644,0.33891032687815553,0.4747317098866364,0.48380334176711814,0.010495557418673819,0.21380900846696788,0.11601664593382281,0.4894995155488514,0.2817880942256771,4.014832598005704,0.8673620890833887,0.30607982077712326,0.16038621289463031,0.14766107147710877,0.14851977913438555,0.13135371829614975,3.3347047071223708,0.09319034354507752,0.4586238403609474
PBE-D3(BJ),0.3533228585836845,0.1965229095053402,0.09320425692258752,0.6511259948960204,0.41079430606355305,0.12157053299440057,0.512051336025782,0.13446868673642068,0.356742944318855,0.12151000272764655,0.1076325613176887,0.147296883199148,0.6441728123476692,0.1083145253084988,0.13676908161080648,0.18385543531274307,0.17297661725244226,0.05209415702541204,0.6684372091246688,0.3258863830603334,0.5238049808437905,0.45853252842819636,0.28419483184628963,0.2227270602320664,0.15358729428687537,0.5002116401054226,0.4359383113005381,3.0849698336807942,0.9599362365488857,0.3238365146226181,0.1683110222318361,0.14905678358953636,0.162457054174411,0.13128946642408115,3.6283916727604186,0.09679612326217388,0.4661886346853232
M06-L,0.03225930308760976,0.005490846876808075,0.04394427640992036,0.9651568868854221,0.15832208481116505,0.13199095083420362,0.1968066863596863,0.10981061626031682,0.026272814306161685,0.10507661730846174,0.02616571738927466,0.02342457561395443,0.16264703050328147,0.019987287669560178,0.058975323111350404,0.06928173103260271,0.08244540724026167,0.11585220197855053,0.3295963871198162,0.40329648829255077,0.06447867269680216,0.44534609958811017,0.561451687949292,0.39568550073154324,0.11195401943096922,0.44089183799293336,0.38895710052300847,6.829431110367279,0.4554816983127535,0.12734050157692114,0.08472243114540487,0.07497169004395797,0.014194305651034387,0.033569626642985274,4.153655738620386,0.006432943944117349,0.479315783286346
M06-L-D3(0),0.031027645855484117,0.005645782476200145,0.04105493261616751,0.9672759969481468,0.15874718745628139,0.13332767198026055,0.19957129115873426,0.11039604030308113,0.029562355339696728,0.1054859940265891,0.026837524980717044,0.023498598517383795,0.16279406555121442,0.01996843686342491,0.06013411933339136,0.069210270480726,0.08042687415007224,0.11613433968503385,0.32732760127674937,0.40503819711836914,0.06227057159012278,0.4472275939011694,0.5310966017640617,0.39734246994141403,0.11344978123174827,0.44041815368055015,0.3962520940138291,6.869543890008646,0.450423612358866,0.12777366677808238,0.08417461023880128,0.07537537071539115,0.012565422446296836,0.033690055950450104,4.16243911459793,0.005916000563959427,0.48009510933052896
mPW91,0.31829304501200045,0.1508129406048572,0.21625833102624384,0.627759902688751,0.4207737434105528,0.06808894998093537,0.5437881596988727,0.15862851603755113,0.33433538499035065,0.1388259547744059,0.0874440362066422,0.151266465996159,0.6543732705427767,0.11673278475087454,0.10090785431016636,0.17625949244194355,0.1452967843666682,0.05444757010016372,0.6280933325593863,0.38551036936896,0.48453891084724826,0.5268017767568636,0.11778106041265123,0.24632352619372874,0.12101237328116528,0.5232174704853948,0.19456175881463797,4.9329300169369,0.7888660453733504,0.2893224133700703,0.15013101853642113,0.15290169510549695,0.11698071383173246,0.12346667733895313,3.7101284403211916,0.08085578169993914,0.501047682449278
mPW91-D3(BJ),0.3894918414089274,0.20690306020049282,0.03385216036681132,0.7678927252163141,0.4404682948914831,0.14076069545352468,0.6263748169255099,0.12442989210092058,0.454890234910622,0.11521603966728648,0.11181946941594385,0.1579562563793085,0.7349672722603102,0.10239030645011576,0.13794337451089933,0.1875225660820838,0.16777805573120808,0.03819098463805471,0.8371093976086629,0.3004399494971803,0.6442890684094587,0.42404458377102056,0.8324214406615101,0.24406729057765592,0.21515439010209117,0.501849935947229,0.5957925924325319,2.27992526185446,1.0965668842349527,0.3649102645571987,0.17354160138295388,0.1510040437122468,0.18131417057128904,0.12126574689141668,4.401602500345873,0.07892163972250539,0.5106408002469459
TPSS,0.302522739131792,0.147552506379434,0.14989414352191407,0.6752439134496446,0.4026246508594459,0.03998461157365869,0.5877060338783067,0.21953269147519938,0.3704025268836712,0.20440863099613638,0.08510495969193928,0.10767590109703988,0.7455236871215348,0.1580891385675917,0.08986890623333582,0.1609271976722244,0.0816284391428681,0.05972215711404177,0.4847165834536391,0.4661866221748279,0.4844547621829562,0.6794296111920407,0.9869327685973951,0.245715275162191,0.15711560443618608,0.6634645975003606,0.35290012886498096,5.261672188162466,0.5172712553267305,0.1662139342840357,0.15020178309301926,0.14813977033964557,0.09619791622861473,0.0979744926027016,3.4645069324552495,0.08770940662796221,0.5305337907631884
M06-HF-D3(0),0.19394274620944948,0.09011655138691865,0.11704391887465931,0.963506063392339,0.008727250177309673,0.2005704354998892,0.250399945366748,0.09765776389583611,0.40345674836285844,0.14731155543557306,0.21370859564267777,0.06065244347380526,0.10040300759081396,0.07070077818566194,0.14875646734625717,0.03817532358377087,0.0176406760369658,0.16448618702466547,0.3376670346956741,0.5831862548103327,0.11343026097584878,0.5626619651181416,0.07376568423060667,0.32109097314916113,0.025136546407405893,0.691398040285954,1.5336468439777566,9.376290074660286,0.18478036054504987,0.39015167284915137,0.03176144832378703,0.09097417650811546,0.1420436908700491,0.014190362799894688,1.6359306323902123,0.04548134695165311,0.5400234396398689
TPSS-D3(BJ),0.32548723342115293,0.18719357967076017,0.053714664213814725,0.7632830346576042,0.40487091034634515,0.07454020588231916,0.6257274450739079,0.20913904207147258,0.4339798364215564,0.1997460874145788,0.09393159511087658,0.10966004338612388,0.7703253892001051,0.15285491458773803,0.1019903254671014,0.16318038069358892,0.08533236510105403,0.0670705363840936,0.5923627141379153,0.4523152692586319,0.54319175179992,0.6497676713247061,1.3476379036875545,0.258272443543056,0.20365243969288108,0.6773007285767725,0.5438923791471734,4.110678574317753,0.62903026169483,0.18719650535023996,0.15973686790928537,0.15011927753195103,0.11226487559474344,0.09803251725180674,3.834890160922169,0.09223079268853185,0.5406833534315032
M06-HF,0.19567006312051718,0.08921748324165558,0.11591225115562834,0.9673576658771568,0.01096291101721912,0.2016882254277944,0.2475874630759999,0.09861491306418076,0.40295755080090917,0.1484443198361529,0.2151412355007597,0.06066058922545541,0.10030842457187533,0.07078143389450044,0.15057558554473144,0.03807243735088974,0.021253430267562167,0.16550794239260594,0.3310135450585233,0.5862404932926186,0.10695925258410643,0.566880607600305,0.13509696307131658,0.32449281767050303,0.027512988988720465,0.691615779185856,1.5324510712192276,9.399215147354276,0.17323243435154304,0.3897782665388793,0.031209526147516542,0.09132868481986091,0.1452732500780664,0.013741072391961758,1.6487802079276015,0.044699715634841077,0.5427843263689255
B97-D,0.2139681029312739,0.11827886344360605,0.12859151826645934,1.1123133073674814,0.3593375177878372,0.012873544790622604,0.4258889593909325,0.16334126840974642,0.2491380236266038,0.14164524950713356,0.032916160672489994,0.17475419961019714,0.5579945024635632,0.090458940408892,0.031217221534578534,0.14261381746766,0.01812118663288811,0.13915373439098216,0.7800602678234138,0.5291501314484253,0.4835013680497971,0.6438877672242471,0.18477681985457947,0.4361705520911857,0.17115951174059357,0.4866423027782217,0.05354081673956861,6.064937362242329,0.5864754422957551,0.1550848627291477,0.10199494066247698,0.16141272924383226,0.0018569225292800816,0.08026985237525881,5.079601241964155,0.022349471496420314,0.5593188467219898
B97-D3,0.23126449668601448,0.13619745038746656,0.056800432326841815,1.147051051467403,0.37726816656573925,0.015374535911330289,0.4390879194417793,0.15977045806648424,0.2953244601345886,0.14773731659759867,0.034047945764512734,0.16073679879095898,0.5746806489645627,0.10231293786780564,0.008701085244398327,0.13993040234159312,0.01960968490909159,0.1364740419130909,0.8217562640308729,0.506124796644836,0.4986589980416613,0.6080714110000748,0.3980745555446801,0.4469900116111751,0.21559394848600655,0.5830205581478047,0.050671315906960515,6.047886197012852,0.5920097735405477,0.1456103960048109,0.11931754822121014,0.1644331167416273,0.002302658815811759,0.06672734588796492,5.3358548803374575,0.0012186714208335357,0.5774081189105125
VV10,0.3068223662750638,0.1932840225606068,0.03762361263317684,1.0556588628003873,0.400900559608836,0.06749196178802085,0.6086167082089102,0.1967685297797121,0.47373112306953524,0.1899483163501032,0.06628483145892813,0.15323847702061574,0.688857028796046,0.14064678493658586,0.047294869591585,0.1571340970068763,0.05589096357672557,0.12880882675567956,0.9368363120644223,0.5224437847296516,0.6405633366334065,0.6597938493549206,0.4365410320849742,0.3933325003184061,0.23906295765698815,0.696702618466818,0.15316865091151227,6.481105654403263,0.6678661527281893,0.15640915541806352,0.19172847331766033,0.2152147637517815,0.026399046455745635,0.09202775392979512,4.873024008207819,0.06821399395056083,0.6227621107389271
rVV10,0.30012336545455764,0.1880298430501759,0.04757275131288898,1.0666578426178988,0.4022436205579498,0.06020096665600161,0.6001669042990357,0.1985373666503339,0.4637670775447761,0.1911930514151589,0.06322542651920128,0.1536329746262674,0.6817289199574303,0.14057588542054866,0.04193127777417409,0.15659623583290272,0.05271097920872767,0.13083538897207225,0.931096569918093,0.5299989040348109,0.6303649065261141,0.6657972053232516,0.36789671510271393,0.40222230737542,0.23685097776724268,0.6977175074818176,0.11719627359212624,6.6744550536828475,0.6477332559292659,0.15111104641723,0.18980684312194446,0.21672303573248958,0.02039361357870615,0.0908594714760603,4.927400799196414,0.0650687921204036,0.6250673098957515
BLYP-D3(BJ),0.2607546709791917,0.1666444848509838,0.12487128602246873,1.231595764317911,0.46168835707798744,0.023757177492646483,0.6527725636623691,0.2013169860854708,0.47450407147285756,0.19566982000475272,0.03253632748696867,0.17472315419637474,0.6465593358614424,0.14465351000527457,0.002832602199218363,0.15914728000844644,0.010016227268867611,0.14938661493008631,1.0802630916886091,0.5969056783299131,0.6414264437639602,0.6863073167087218,0.04193832637144222,0.5112348815098405,0.26038197901109966,0.7424764663206778,0.10766074799904969,7.526258198099213,0.5291932503971318,0.147736998438517,0.16700895615467826,0.2382249681500409,0.02513730741815825,0.08798074587981103,6.064680969220178,0.031189319590567675,0.6833176633048591
BLYP,0.21773308891288978,0.10105527196243617,0.28310118867447326,1.087748270519876,0.46073708028731947,0.03682214400076929,0.5868338371923907,0.22087173195081375,0.36591929040966703,0.20508043970273374,0.015059753931489644,0.17156937315870702,0.6028528229051467,0.15275350223133422,0.022159720852447905,0.15538904445846957,0.001826019706323447,0.14113935532783684,0.8936783682471826,0.6266798243042644,0.5339590906288123,0.7413198502371898,0.7054677435076188,0.4948086561555521,0.18334020441124502,0.7153841822554728,0.423926607054088,9.463698507858496,0.32744553671677307,0.10923475732758925,0.1499955227790186,0.2356861106750884,0.05547254329162598,0.0881712871870556,5.448935936298395,0.022555927435955872,0.7235670164599041
