method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,enamine_IEF-PCM_forward,enamine_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
wB97XD,-0.00487099626273523,0.07736907872217098,None,None,None,None,0.11120796673335843,-0.04508851801323266,-0.0468297294451643,0.12997812952174936,0.061234990305631995,0.06831526074545033,0.08360395358326744,0.10464614026139739,0.02133709709916376,-0.03755874508058257,0.02769131848472946,0.1062019772147822,0.025656611326537498,0.028182799589166464,0.07885319199887553,0.04628620379083605,None,None,-0.04847527434508579,-0.007977995027570387,-0.009379323650767355,0.012088595554112238,0.03098677396043006,-0.06461888485353594,0.04323301581713743,0.04203635794270141,-0.0068855029318883685,-0.029553440094778876,-0.05276846347334908,0.016611603331004508,-0.006489066392507823,0.08396000268206774,-0.06877967001672822,0.0079882958395801,-0.005001742062255721,0.13858225665623433,0.025327063041950065
wB97XD3,-0.004623489532689791,0.069612412009084,None,None,None,None,0.10029234764127082,-0.020907874764285475,-0.02605286498286647,0.1339057359202552,0.07921604124309807,0.0632393931308877,0.10505806625309659,0.10476273294613515,0.009710196501697466,-0.027793830787023827,0.04535276880853545,0.113624887944208,0.004568374984034199,0.028238653707144023,0.04682391294772912,0.053793344688313906,None,None,-0.02823920108329138,0.0001992347567813681,0.009794503633330192,0.02115335780552314,0.00023708378202886709,-0.04144696548230275,0.05160263564366983,0.05000545589403546,-0.006496001674698539,-0.019922912020488355,-0.041653344000590904,0.04359676503115527,-0.0029583246559643558,0.10371266814455969,-0.07193898974883751,0.0015620407319848313,-0.0008381720075426301,0.10651898512390891,0.029269711903663478
MN12-L-D3(BJ),-0.0011667056602834805,0.03244457571883164,None,None,None,None,-0.0719517925137227,-0.05287577578289395,0.09334973506895426,0.17509167828414418,0.05854653391629056,0.19355396322473906,0.011705957129062779,0.18423432053766878,0.06009911870015579,0.1516113647948945,0.05885816486818698,0.04895417674321258,0.031182506519302843,0.16271319106392354,0.025755010298453195,-0.07953859959112307,None,None,-0.0949189952537926,-0.02226793112326485,-0.020277146485202457,0.029014679563742027,0.19227277176875954,-0.04034592693032957,0.06015128199162542,-0.05437212474533793,0.014909818925983746,-0.06219900021149754,-0.01473694550957929,-0.05566883846567133,0.0609373922675445,0.1397435305086025,-0.07416031075336255,-0.04922093519285512,0.014307246964769116,0.03746851201619235,0.031755680629336765
MN12-L,-0.0012618367140473197,0.03994554507047222,None,None,None,None,-0.06767933604261607,-0.05056196322878666,0.09414880599360614,0.17807250483696097,0.059367613422696745,0.1929729726237015,0.012941185978594671,0.18409282942228777,0.06021435625851154,0.15206445093181006,0.05938552452169916,0.04879009744412772,0.029845343765250894,0.16312678801621192,0.02893075755163651,-0.07380070582638519,None,None,-0.0934763502287537,-0.021835046729834006,-0.019714678685629157,0.028532030961740645,0.1930757203171205,-0.038023020327233294,0.06833309689943172,-0.05312000577809019,0.017412783361246763,-0.06469928704825928,-0.01392071235454248,-0.052295642571643895,0.06161081183121407,0.14134843439044736,-0.07458807124037782,-0.049094690624367145,0.014595968082827836,0.035877600236128446,0.03307260762547664
wB97X,-0.0044818460322960845,0.06629653692930727,None,None,None,None,0.07114743345155893,-0.02466111323266017,0.017085459956442277,0.1733339279685171,0.10507529861334836,0.05751908337186786,0.13215976077261016,0.10051882395418199,0.01610397752580946,-0.013108031407423068,0.06947473883765178,0.13020927568193622,0.019288645763173417,0.05087150708125992,0.026868315748821203,0.043547381823012814,None,None,-0.014535461130706905,0.009645552535537968,0.023016180029013355,0.033212672038919644,-0.047065203055412,-0.05542297726081663,0.05605294582674443,0.06345725637967944,0.014622058370086143,-0.03706569945629518,-0.02063682329765218,0.11952754810717597,-0.019269371159606336,0.09851141584162688,-0.049327891889419904,0.0242503754285925,0.0036838374933789286,0.10907659277337459,0.03747172734392611
BMK-D3(BJ),-0.001469350850795786,0.025777341893062453,None,None,None,None,0.02719837206066152,-0.042078387500896215,-0.011497299363033734,0.13956654251124045,0.018064662038793824,0.10755274985905121,0.020838342429779996,0.11825092323638475,0.03652193178517158,0.09171631688039301,0.04675550831676459,0.1335364298883812,-0.023983363345769157,0.05913109488686864,0.14907020694026457,0.05139574823489162,None,None,-0.025236774121590873,0.0362118382719436,-0.0004945811387503,0.05371269316048321,-0.03424574380485242,-0.05068631063348753,0.09356873428732741,0.08859845116330334,0.012940304052093144,0.013758150713788223,-0.05750898595797234,0.08888472254034956,0.018456837616065622,0.12615289473966387,-0.06168830842686939,0.03284307431202773,-0.0056407909061099645,0.10962929984552215,0.03848897987817082
M06-HF,-0.014986328081698754,0.07665305699061677,None,None,None,None,0.16279937158287613,0.23987003559175238,0.014622409200394624,-0.36341752491243307,0.019438200990348493,0.15897070924473242,0.1047065493883943,0.22983504043624908,-0.2075853579058803,-0.1260732169557302,0.01781193127326657,0.10635833391916484,-0.29323303424164343,0.06601016674028565,-0.01446450831024988,0.34497735775844324,None,None,0.05080460697174695,0.31879442848355927,0.012948579729047355,0.2439460422316278,0.21421325011842765,0.20104044317265188,-0.007271402447563003,0.2631877514047043,-0.12646364100404037,0.36252557877884056,0.00864544043501495,-0.4262623998579633,0.04084676938049705,0.17313571429897734,-0.21871926778078826,-0.01997516194838372,0.015270941416937581,-0.012551399108361307,0.04490026297177282
BMK,-0.002051084323549833,0.06721746322379568,None,None,None,None,0.07876401315626765,-0.02763582810656144,-0.007995818046219528,0.18919986127465308,0.028298641003123407,0.09460949778642812,0.036703949199475665,0.11144326770493816,0.04301871067880994,0.09428865406020562,0.050360496356472266,0.13605244491197066,-0.013334960201749346,0.06147139502099094,0.15583720319997743,0.07884037986508932,None,None,-0.01148411351264889,0.030522802574292802,0.007504539150415963,0.04159948402775107,-0.022363845177092424,-0.04253970727768111,0.1414609289025653,0.09686743778947324,0.032748341992627945,-0.019150502825732316,-0.04384923595314386,0.11463094647708323,0.03174072471483908,0.13226181050146452,-0.05103326570186031,0.03371289215554444,-0.002857829326319893,0.10878430424168913,0.04871233331992738
M06-2X,0.0003985267215541967,0.01731212297606744,None,None,None,None,0.024134041883604403,0.05572031472837463,0.003238239733280409,-0.021012590203794198,0.11116406977546402,0.11715661892424777,0.13706012302265103,0.15735321523199372,-0.05622311277460418,-0.0006648731653829942,0.07347263772619995,0.18601658083108158,-0.07758460491816982,0.027679764202858132,0.038986126328272294,0.07230314850308743,None,None,0.029998694339334133,0.10434154835184513,0.06716617856030001,0.12688035176943854,0.09974468914459396,0.05831241335818081,0.06696459205313658,0.16916647857779948,-0.0022459456272184526,0.10543885129390164,-0.020185952168783217,-0.0784294520843957,0.07881908077843831,0.1909139668363335,-0.13267018139893805,-0.0391207492402881,0.0010383179730882376,0.061980565626796706,0.04873954993528748
M06-2X-D3(0),0.0004010900355496119,0.016116239091649186,None,None,None,None,0.027121586931492074,0.05527908187692638,0.0033939841814507646,-0.018408739499565865,0.1120300861862312,0.11616046671340721,0.13811688862480453,0.15658099379576823,-0.05552503151944261,-0.0007332418079810679,0.07334297540288232,0.18629411806136484,-0.07633271452612093,0.02778034842724028,0.03725108120629715,0.07237547912585332,None,None,0.03025995371275419,0.10321553517904254,0.06744583555973706,0.1257643904854374,0.10039211909918157,0.057192182607051556,0.06547446585844789,0.1692692097778073,-0.0015465582239754213,0.10385445664482197,-0.01951000466540945,-0.07791954038104042,0.07991631245451146,0.19011543197693434,-0.13079648330904825,-0.03921385304608265,0.0011194297139589025,0.06283371104536237,0.04886420241103608
mPWB1K-D3(BJ),-0.0005253955501105679,0.06605168330745274,None,None,None,None,0.049828907023885635,0.03532916369684662,0.055451754329862546,0.11015318241633887,0.11180351046428408,0.14107176598381596,0.1304305089570626,0.1849598063936693,-0.017604544232303915,0.09449598588080069,0.05861537931406365,0.141591602937263,-0.03682505703093325,0.08749981477775313,0.17368543801652023,0.13693817467532723,None,None,0.009997188787603056,0.07081155514808887,0.03533752099630999,0.08459221437047915,0.10432544261392881,0.05196089163760837,0.1441604276763302,0.05174420993144258,-0.00624876977812404,0.02672668761886987,-0.03357110649209319,-0.008742126093711637,0.06584976290577368,0.24007109426490078,-0.12314880369439811,0.002545637601536521,0.017037758570441416,0.031048129126786093,0.06354026101537141
mPWB1K,-0.0008336408469162052,0.08720272356828594,None,None,None,None,0.07273341996771863,0.042439001828350836,0.05752152688550782,0.13141950105219616,0.11642908927272916,0.1359704802004887,0.13745283250431134,0.1824637046714439,-0.015245849196060073,0.095772069926096,0.060355235413890346,0.14218097465058072,-0.034269245327248975,0.08865851428752027,0.17899092902853536,0.15153488392995046,None,None,0.01616019809279751,0.06908546801799478,0.038626971085342125,0.07972842424351745,0.10987790429305683,0.05689797567029894,0.16801742397653754,0.05550372879319706,0.0033176237464052974,0.011901568592917704,-0.027971068399782213,0.003194113700574269,0.07133525460924943,0.24351444386951399,-0.11955420224388458,0.0030354482442237953,0.018412149241255078,0.02969778245119519,0.06837659332782751
