method,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,Average
M06-L-D3(0),0.04522398683244776,0.25012831365702864,0.10679322780188037,0.25645923596703674,0.06227899327279433,0.15812297699372774,0.0030388819619160245,0.17523263711075782,0.03492517783174836,0.02175609498391208,0.058144457993003405,0.05265341249641741,0.12704355169577053,0.1192564772747443,0.10380593624022855,0.22303605286446382,0.05794239681496315,0.21792733377155502,0.011070039611063464,0.197416154963275,0.008196479958706641,0.2543524915841115,0.1367080123843183,0.16113594759011038,0.06719013980231084,0.1780394398584216,0.10482379563170445,0.12662020244605648,0.09544910390171968,0.09394775870095788,0.02598916422389542,0.06809345785212405,0.11258754168978662
revM11,0.04178862256939839,0.09113212045240797,0.034481514608952955,0.031831003831005046,0.24870204429077514,0.19727476174726388,0.2797136459379064,0.24225971503456206,0.03855431525869464,0.0017267418441178734,0.16352011253830473,0.2450730429178432,0.1482567998352573,0.006408504830566199,0.11276601351304666,0.15675360931913496,0.10654488070446047,0.15453839642972356,0.10712514980421846,0.1648790913530171,0.02665643355261326,0.08329902515893899,0.1946978213775011,0.23418947565749473,0.022541922494426183,0.1021960555353615,0.0556850685515028,0.05165219071708575,0.006736590303512167,0.23083341891498682,0.22025218965594723,0.06366761344037872,0.1208043091306377
TPSSh,0.1396381012708235,0.11184991646089441,0.20849459174228852,0.00036242111777374934,0.1038940821789002,0.21662842306636054,0.09159679162290713,0.20110051777404322,0.06939235269035687,0.09453724831053377,0.20984689188246622,0.19157809676959814,0.13889356662620977,0.1927133985093882,0.12990398725020008,0.028484181142773003,0.06377696724227286,0.16856808006369173,0.08665261473198924,0.20806949425440646,0.004376706894795507,0.06202406607615645,0.11229585726631233,0.16795619111788196,0.057608048208482546,0.09956086156178355,0.09838745869952667,0.11001618921180777,0.13105304116855465,0.10480425286287384,0.14808565205766006,0.11377016014432913,0.12081000656181382
revM11-D3(0),0.14959604083491213,0.037807673238574056,0.059599231398387895,0.014565581490105343,0.23809496710001937,0.2216875454493869,0.24386547547092832,0.2537324957052008,0.0453881481593005,0.008319008261421271,0.16301950985512798,0.2697645720378629,0.15075079540316574,0.0017128403408627037,0.09640663139969403,0.12504711461426193,0.0720256088907491,0.16781241939667932,0.07733867787733457,0.18003877998447618,0.008130028062244514,0.05981345902789159,0.12893623780557376,0.23847194320382803,0.07526186301407355,0.14824965748596886,0.09726463470094111,0.05325035161509615,0.017680990768586115,0.2430572124563864,0.2435780303114966,0.050567030494882335,0.12315107987048188
SCAN,0.052390413789693654,0.11702132057819602,0.1824060483926867,0.15723425779920588,0.17590864138592854,0.10569549915874026,0.1963202291553145,0.10415810115848115,0.0844109910289279,0.0922776082123551,0.23330087102126038,0.13493747242985757,0.2318222500427489,0.1436832857375514,0.1842358521959867,0.024967643756077976,0.11529094749374978,0.0944489830162085,0.12473375540252432,0.1262934874861762,0.021265582036370224,0.010363213117888348,0.14112080076690683,0.1429106008647776,0.12252848659072052,0.05401538352496849,0.18222206230112592,0.1377253401397718,0.19619557355599737,0.032462816712353314,0.21762071666198213,0.09963736444217555,0.1262376749986472
TPSSh-D3(BJ),0.05928103839830123,0.13182085000475782,0.2104276378959451,0.05427977351581411,0.11340457260328446,0.20325988130340006,0.11418708636583519,0.19513492445543015,0.07795542652175605,0.09741154767606393,0.2173335670861959,0.18208393590659325,0.15837440925153784,0.19658008947045114,0.13256778738810646,0.044349551173317424,0.08212440063189608,0.1630873421911742,0.0992799723824888,0.19723537602735344,0.012315570259456456,0.0708770882596142,0.1639261444858486,0.17277313409782108,0.08629381628223917,0.07373015711383724,0.12302906034120888,0.12683227113552156,0.14894418019988545,0.10961470592448773,0.1681475206583169,0.11405553970161131,0.12814744870967348
SCAN-D3(BJ),0.06817992932286245,0.12122890779487092,0.18336824893901657,0.16621706203363765,0.17752917549645322,0.10381578190647908,0.20026045075971077,0.1034969049549628,0.08550862815552299,0.0928979954783821,0.2347589095358279,0.13302778454273356,0.23330428084183583,0.14440994167911167,0.18228694995770645,0.029228285039130563,0.11854839425679928,0.09406892955556019,0.12672513463556212,0.12473091093642487,0.02232461707034155,0.007878858557483204,0.15260701026528173,0.143494625538858,0.12818841969448508,0.0492883987140771,0.18613109419829169,0.14074562866610352,0.1990318014502326,0.03391937764666681,0.2202332858965916,0.09973988611259754,0.12834923780105004
M06-HF-D3(0),0.10905984019149695,0.23346526931618913,0.009067647992028242,0.36375778767287287,0.03995992271560056,0.1818068332606029,0.11965219922544536,0.255662164924563,0.23470566490968478,0.12611220582835916,0.010152348560355916,0.1427933850282458,0.28916235430537024,0.0643404140633873,0.01999126770950188,0.33103118392504394,0.04697749342106262,0.29812599627565356,0.006351444260472499,0.22790133322209344,0.0032311940320095688,0.23999317540899398,0.005392742957684209,0.25657046031325254,0.24780528231003926,0.2246758839675531,0.048005636486126026,0.3560887079801706,0.02912586355191243,0.1572652547571911,0.2194248896254032,0.017690399331597856,0.15360457023531138
M06-HF,0.10804693936629259,0.23442262895430016,0.010715845211278248,0.3657512431345007,0.03909565055537933,0.18326360372372882,0.11938300228768034,0.25743332501767285,0.23636257249768375,0.12611456233589083,0.010223340381550986,0.14293928711256015,0.29279427074139874,0.06415674255777494,0.024705294453251328,0.33305680870476995,0.045701390327060665,0.2997397901215989,0.004717688132542367,0.22973528634259174,0.004807637511188159,0.24234941325643625,0.00827826430530954,0.25666246749977806,0.24761862299120294,0.22526308148949256,0.04506921077473769,0.35577895517042346,0.02794801266043097,0.15814630546601044,0.2242956975719905,0.016985234948285216,0.1544238179876498
B97-D,0.11729044241780791,0.28500447386653677,0.24985691567872179,0.058444487738090356,0.1317106582732287,0.25248666175159157,0.125532773471849,0.232211518200382,0.032029179365235215,0.26385279147326157,0.22240518427924347,0.17150862802501754,0.07054401302552937,0.2603191394818152,0.019218719736836046,0.27771522507010604,0.1499881818654248,0.29058217721961643,0.12198327335091483,0.2894912031550412,0.016327307206615068,0.2544003237820588,0.21304880867573625,0.1806570467589989,0.01281415720277414,0.1631538598246224,0.1373842847489599,0.1319040869718539,0.10691870355900018,0.27309124592223744,0.01013812915870364,0.13802644564258446,0.16437625146563734
B97-D3,0.05128521341009264,0.2935789302282228,0.2630600094091125,0.06289898031335266,0.13543974934508224,0.2470501614522824,0.14386795901333083,0.24197429912155102,0.03335258131350695,0.2420224975248895,0.2281418780234139,0.19481436762144572,0.02600531869803981,0.25515386064279805,0.02114912638476426,0.2724452993560965,0.15795733151818148,0.2784508371319327,0.12576630558192287,0.27400105111698314,0.0014554906978511669,0.26188136622523234,0.2670879224931956,0.2176690270342833,0.012337446128260661,0.162727734741384,0.13879125562999745,0.1231384351531381,0.14429501182736026,0.2801542831657645,0.010809483377764054,0.11604205897849702,0.1651501647706166
PBE,0.15741533066061508,0.1529828428527254,0.2844021580535819,0.12974151913449639,0.14505597238670762,0.22266960965443444,0.14710697277220514,0.2066531427229382,0.11335367825807385,0.2178899177722105,0.24684906789130792,0.2082050649064759,0.23930811161999246,0.33591584003618763,0.21608777006217425,0.09715248374303613,0.10879950747771654,0.18898227915012317,0.1167848265435058,0.2185032429912738,0.013775408509438434,0.09233831671108378,0.1453288941146002,0.1814902489427396,0.04937699427337759,0.11304143810332665,0.20835909908396122,0.2702121391527117,0.2211634153938757,0.2293808557210562,0.22970615383999327,0.2221914228519468,0.17906949141837167
mPW91,0.1989204817947451,0.16412439547863375,0.29358290617512195,0.08638929898610966,0.15961539386074095,0.24298378507591384,0.15469458594168234,0.22556470108928706,0.09838727220085579,0.2263581544327968,0.2534055948568579,0.21823756794358823,0.18905952133224266,0.32514270527435807,0.18455292759151784,0.11033427638987123,0.118464588586429,0.2131702558696086,0.12002472195200642,0.23708952716828494,0.011829020606079679,0.11636117465678841,0.15156508575717917,0.19434527893600212,0.035656040388985594,0.13566607091258068,0.18806689686762473,0.2548842731856654,0.2004415179598722,0.24343254512471624,0.18282763013433526,0.20880832298771831,0.17949957873494374
TPSS,0.13643453036149655,0.17674916260402568,0.2811745921311997,0.03731602348773151,0.17146984706867346,0.3361506689215749,0.16808457301080557,0.3300126204769749,0.09506634940716985,0.15978145065145966,0.28559701575640895,0.30461866061695,0.16995206809781002,0.2963652238978003,0.10209197178746897,0.12098331083880998,0.09248417789984355,0.25563828239400443,0.12143324387881532,0.30429700480639,0.0094993781189105,0.12233927161294758,0.19612395734403024,0.24985681249242708,0.06164617370867709,0.1436175195496712,0.12232025235253653,0.14386562520415447,0.21509656573625374,0.24567595634510567,0.1521304661210114,0.16692088978088407,0.1804623014519382
PBE-D3(BJ),0.08660617932782627,0.17009174393254703,0.2857203898363926,0.17969296365598392,0.15388378048474247,0.20928011238997168,0.1674816200893794,0.199983155105388,0.12230349955410845,0.22029675521725733,0.25402062147654464,0.20018501905236186,0.2597300550721814,0.3394643589731696,0.22062154033047218,0.10612892323149635,0.12542976547085463,0.18212036680474245,0.129032492644862,0.20757390935322484,0.006256196634501862,0.09850464852680132,0.19102058444581194,0.18560400853061007,0.07498602105216874,0.08980327257713085,0.2318939450605224,0.2866403933196524,0.23826246594588896,0.23264465906612486,0.25069821693710187,0.2220871161127637,0.1852515243816433
TPSS-D3(BJ),0.048006441074723946,0.19848021385657547,0.28282860714718766,0.0988627163059066,0.1822120043705666,0.3203265078358933,0.19332361998880515,0.32254071017865676,0.10538740213016837,0.16287149560103423,0.294123835839537,0.2943278315958703,0.1939291918452127,0.30070234554154374,0.10689552675788705,0.13543475747799016,0.11305805075957703,0.24832989628313198,0.13609277881508977,0.2914685657928941,0.018702991978427248,0.1310218388650479,0.2527199168920789,0.2551702791677472,0.09337577633382854,0.11485308059594071,0.15073240707799107,0.16327841483779715,0.2356700413101911,0.250304942021306,0.1763302172149761,0.1670150820419953,0.18869929648548683
mPW91-D3(BJ),0.031214963697929046,0.19871394073368084,0.3080848299611283,0.21582436397917626,0.18294852989328228,0.19091694264647477,0.2025526955576503,0.1877288766310612,0.1268896436032444,0.2367766348524892,0.28111380154901877,0.19003931386881542,0.2623187082124576,0.34682287393110656,0.21370848415982854,0.0783638011725131,0.15841279320901513,0.16834926775311512,0.15989503938455032,0.19264824148414228,0.006405471869664655,0.1148011178835623,0.26605627301213,0.1861395397668166,0.10231264772512677,0.06936492337337638,0.2662927547297393,0.32481713580299876,0.250953607119399,0.23899497532065916,0.2797254826402487,0.20523542262967862,0.195138221817315
rVV10,0.042394274861927934,0.2725918495372713,0.2787223579067253,0.07040392395992173,0.18173291501978636,0.305300136016319,0.21275266843524476,0.31189487034863234,0.06877385661596463,0.23398576291869302,0.26908730970660116,0.26478055331762584,0.06959040574132605,0.2891637078447467,0.06732461908181955,0.26380055050746176,0.17774020163465903,0.2898689310524453,0.15776228332218417,0.2979276514577408,0.0020840604313267477,0.22329425950437845,0.2917641669696824,0.2627580093456257,0.021559155570758014,0.1798596838761091,0.1550574196484093,0.12828483199380075,0.2879616798367401,0.3935003085831333,0.038310518797521564,0.15601195380802932,0.19581390242664412
VV10,0.033299346053171294,0.26983221356975107,0.2777037698971936,0.08349949728660197,0.18379652691434858,0.302387449530128,0.21633675267951313,0.3098066321391895,0.07242604555102083,0.23330151049631884,0.27133381214073954,0.2649162973879449,0.08009475988983923,0.2901752562612774,0.07143268876456084,0.2597902649913156,0.17882480722086086,0.2858755383717233,0.16030691929895177,0.2953462828135693,0.0004794068941892647,0.2170993312288867,0.2944564438381598,0.2624041767908335,0.027490299256247557,0.17505469758602923,0.16016581577022646,0.13316548230347064,0.2919818131598928,0.3898551864483234,0.047343144384323584,0.15796606158606183,0.19681088220327075
BLYP-D3(BJ),0.11109774003357022,0.3154083588548734,0.32355651089914467,0.0035839557061018244,0.2053738174292271,0.3112059812637939,0.22528220654563139,0.3177613651909367,0.031708914792393454,0.2678398139640882,0.261282182209903,0.27381042239107156,0.00391577901556725,0.29494475888359467,0.011454071920387105,0.300598445092789,0.20836567721411678,0.32605901820257144,0.1625372391120262,0.3073562600568789,0.009060328683890145,0.29902603745063316,0.32176514364260145,0.27873545769222297,0.012600781544656048,0.20083514257759402,0.12413356562631227,0.12575208468065865,0.2391672313903687,0.4450954005770277,0.028872416880614846,0.14864115563075334,0.203025852036125
BLYP,0.2565754246753425,0.2799019064262118,0.32285604592533923,0.10431338959005011,0.1867442045397462,0.34097776175465055,0.1821759965006496,0.33284225504926634,0.011273428227962484,0.2629282079663106,0.2462558947460141,0.28973554321355605,0.05335256616592023,0.2877105728214813,0.0039039252320338847,0.28437924522825425,0.17270466131533285,0.34174609914025866,0.13571561792722586,0.331148536762225,0.02599069576620416,0.2876682303880867,0.2280704838066052,0.2683312496509329,0.06514212820451437,0.2492536464868939,0.07284385901070188,0.09013033210901131,0.20245802147872363,0.4391584064413108,0.07456278201581189,0.14895047305729106,0.20561879973824748
