method,aceticanhydride_vacuum_forward,aceticanhydride_vacuum_reverse,amide11_vacuum_forward,amide11_vacuum_reverse,amide12_vacuum_forward,amide12_vacuum_reverse,amide21_vacuum_forward,amide21_vacuum_reverse,amide22_vacuum_forward,amide22_vacuum_reverse,basicepoxide1_vacuum_forward,basicepoxide1_vacuum_reverse,basicepoxide2_vacuum_forward,basicepoxide2_vacuum_reverse,borohydride_vacuum_forward,borohydride_vacuum_reverse,carbonate_vacuum_forward,carbonate_vacuum_reverse,cl2co_vacuum_forward,cl2co_vacuum_reverse,diazonium_vacuum_forward,diazonium_vacuum_reverse,enamine_vacuum_forward,enamine_vacuum_reverse,epoxide1_vacuum_forward,epoxide1_vacuum_reverse,epoxide2_vacuum_forward,epoxide2_vacuum_reverse,ester_vacuum_forward,ester_vacuum_reverse,furan1_vacuum_forward,furan1_vacuum_reverse,furan2_vacuum_forward,furan2_vacuum_reverse,furan3_vacuum_forward,furan3_vacuum_reverse,imine_vacuum_forward,imine_vacuum_reverse,iminium_vacuum_forward,iminium_vacuum_reverse,lactone_vacuum_forward,lactone_vacuum_reverse,Average
MN12-L,-0.0004904058880874573,0.04403518442807689,-0.12777282395669196,-0.10260383437536698,-0.06806023193250858,0.0002467208189247913,-0.008791147484703289,-0.036079181031000065,0.08168169267428284,0.11371489250609844,0.15152144080679028,0.06489070947337415,0.11398357537008344,0.05302108660401642,0.057430563743666375,0.09919594825756013,0.1888594250603875,-0.08326069635531735,0.029182363837131107,0.1830450135707235,0.05273616484987693,-0.10781362612531656,None,None,-0.10160369389126567,-0.009823947550959656,-0.007869214990044088,0.056237172923500556,-0.012074693546603852,-0.20306450054157887,0.1292845558332681,-0.0746184842205474,0.03471414866570309,-0.08482002315086014,-0.012630873893252341,-0.042326374026330466,-0.16770293406126172,-0.08427582257448311,-0.02338252729326737,-0.0198003127704289,0.024481685865505927,-0.01891137140441467,0.002012140605616999
M11,-0.01240366837450556,0.0034686415569415547,-0.024886183136946557,-0.12449039333848266,0.028594628215137984,0.14993976153034627,0.10378075441927756,-0.06307346943440256,-0.040678247772213356,0.016071757849674885,0.23653554430920395,-0.16938849738198963,0.26608005754277736,-0.11467300542581597,-0.06275827161412253,-0.13872022003235326,0.23251740610566607,0.004120028867571239,0.016639753364269153,0.024116736626280274,0.002346178684092115,-0.04118862210933339,None,None,0.014636228541311266,0.03408722468788981,0.10745673910306844,0.08327316279568137,-0.15735286420524305,-0.2554030651284587,0.11673921062042533,0.06283278437798878,0.034800335333141995,-0.02756857090997845,-0.01194539151530305,0.0040406787631549835,-0.20587123828930157,-0.1454308617128252,0.0628712704506094,0.045967992018917984,-0.009586094399171793,0.04220163972793539,0.0021924962677728967
CAM-B3LYP,-0.003608856818877212,0.10885510389909858,0.05020531056827508,-0.12822969412884766,0.10322920169720519,0.315194552910989,0.22304325113636206,-0.019380679566844174,-0.08905494136364565,0.03783770227864304,0.15917109868878898,-0.11406687490634168,0.18054201485861607,-0.08226507430176892,0.0041947848771567015,-0.07522824137169222,0.14106882964927694,-0.08474077065965782,-0.036094560214277135,0.02338555542354684,0.10182494540458124,0.06216960860163196,None,None,-0.06004423696722113,0.01232451569295755,-0.009389216583796395,0.04342553150653598,-0.17642215345261,-0.21436598272864715,0.0755109218757362,0.005662052033011935,0.02130160878639383,-0.06581598684203194,-0.031189590198884197,0.010004783617533201,-0.23030665643340054,-0.16677557639209184,-0.011474911172961458,-0.015376283359358757,0.0052275659055339594,0.07592074944087635,0.003656735034744871
wB97XV,-0.002713963670167584,0.042327179273860496,-0.02513271297692611,-0.027524610292435615,0.10520362278474657,0.1379871105413443,0.08160487569208734,0.02256156556401662,-0.016593671650427553,-0.010246275562620156,0.18062703180089704,-0.09256248101216928,0.21051902100724348,-0.05527716969304461,-0.03537945347647987,-0.03840919264389811,0.1693282930483106,-0.05073447183036322,-0.08383308932764298,0.03888125586647562,0.03521627366923251,0.04154837974150878,None,None,-0.014077703332132171,0.04313914043586275,0.02413370709968509,0.06275854275927507,-0.2229244441767557,-0.12123835948932075,0.10922380017746489,0.027964131791993318,-0.004313589536687812,0.012256991932037659,-0.045245532746407933,0.07633663922171312,-0.1781537633928571,-0.015704226569479295,-0.09367022656734442,0.0011150087373006728,0.01220478655630609,-0.03849558741478336,0.006567670808485459
wB97XD,-0.004047515471575798,0.07780050998312149,0.015056750638135214,-0.10661370900248107,0.04728344494732537,0.21039327172910322,0.16354094807858546,-0.047671558525958516,-0.05277362255297329,0.083788200236077,0.16549079667641015,-0.100513026230125,0.19440006249810543,-0.06277332534757855,0.010364248724838371,-0.07231116024447266,0.1681337234720592,-0.035052433164981495,0.018858143706330474,0.05037343010654422,0.09776014728818982,0.015563411144127804,None,None,-0.054911824062840245,0.0011077725273084525,0.004002767802928815,0.03536946048012311,-0.16851081441876456,-0.23040671390574657,0.10442601674551268,0.022905853626299256,0.011491752146096951,-0.048327494896657025,-0.056258952328355066,0.02323274312739801,-0.2005452135534375,-0.10308421980385885,-0.026265463557388787,0.02788424525573533,0.00337586823189929,0.08722588883886043,0.0067440602735980145
wB97XD3,-0.0037617141374136965,0.06976085015142466,0.009275228837146255,-0.08778527874176471,0.0754671790166967,0.2274695545012877,0.15328666669027463,-0.023889339154111178,-0.032600524632400596,0.0887523922643069,0.1854166518156541,-0.10764314229530009,0.2176155119474418,-0.06414924529774864,-0.001623047818223239,-0.06122637876277956,0.18720329571839628,-0.024259526602046333,-0.00204855995615485,0.05116002732092375,0.06386746421825683,0.02272428697724788,None,None,-0.03423940239528664,0.00954724401674988,0.023804253237414766,0.04397218132199248,-0.19599058413003104,-0.20587722050893767,0.11323228430003879,0.03217681298084951,0.011585922639246463,-0.03874162073085098,-0.04507396214707482,0.0504508208036103,-0.18737613951379123,-0.07377327525573218,-0.030030043737835202,0.02135575691829191,0.007496555841332884,0.058340364598122155,0.012596807507480599
BMK-D3(BJ),-0.0006297799582101107,0.025518221294192733,-0.030351552008699014,-0.08997823458251629,0.02919782876046968,0.1321666383410094,0.07854778646902434,-0.04540317812557003,-0.013655028207097178,0.10041793849264054,0.12577943735811078,-0.06357356161378833,0.1344421508060862,-0.04933065972913869,0.02697046816822442,0.056510167948310465,0.18573594274359329,-0.007787663446014415,-0.029181419689494944,0.08484448875745638,0.17151237479965728,0.022747732320267666,None,None,-0.029555577585494337,0.04264057588540954,0.015358169378096295,0.0732708889036384,-0.22526466811450466,-0.21682615179511786,0.15709709919652615,0.06863856242149459,0.030467581119314923,-0.004609708637213942,-0.058876555674411225,0.09636318470434589,-0.16370413447592738,-0.04802172604926969,-0.018536476278611685,0.0486887184053074,0.0027367758490280496,0.06331170234145335,0.01694195896231445
wB97X,-0.003539320807654258,0.06566443239006403,-0.016733117075473935,-0.09589984611577895,0.10708717684559527,0.2747766468734296,0.12475580767178736,-0.02850940765509879,0.01120246596126499,0.130062361467062,0.21732061420698429,-0.11584671271625788,0.25032876042199226,-0.07006493834913646,0.004292432985870488,-0.04408127835923147,0.2153886243787431,-0.0037383812722502057,0.012810159706010519,0.07533767731504322,0.041525824526065847,0.013170149466359124,None,None,-0.019795607602226234,0.01894845073817106,0.03821894271733387,0.05487186813927029,-0.23948706823738,-0.2201171447721561,0.1183110744192999,0.04659903729848709,0.03210997958898682,-0.05610131023457283,-0.02331102729774556,0.12721964697468413,-0.1936974456956238,-0.06967798676790336,-0.007771420584479137,0.04365516179648031,0.01184024631593635,0.06365761909986231,0.022269578694045382
M06-2X,0.0014379653463723002,0.018497323623455224,-0.0025944056114739853,-0.017464561154999274,0.045762510004070965,-0.009607425096002976,0.07658089477450412,0.05549669035255382,-0.008237107852278552,-0.07187109775004565,0.21439572068622667,-0.039535631273391665,0.24614430017584923,-0.0004176593755206227,-0.06831474425481249,-0.02549837383886333,0.20823486160646157,0.048725467321729846,-0.08474818966453464,0.05254441001671067,0.05895362688684807,0.04308732046890793,None,None,0.02524911536639937,0.11566944275008721,0.0812950950494188,0.14891728836114942,-0.08769606395951422,-0.09938419297944523,0.12986779953821873,0.15490913055156386,0.014248637041091252,0.08622311193178123,-0.02131886709867157,-0.07044430821102304,-0.08473519858659508,0.03552567211039131,-0.09211246915707683,-0.017744045234252746,0.00877308887462034,0.019820159824366558,0.027215882289106916
M06-2X-D3(0),0.0014405259395658505,0.01730143429588645,-0.0015240288677511218,-0.018370551111903593,0.046080551401820165,-0.009424493741305265,0.07956843710158994,0.055055457501105576,-0.008081360683306333,-0.06926724432656224,0.21526173437619198,-0.04053178620503407,0.2472010657795495,-0.0011898835325480036,-0.06761666027807567,-0.025566742481461405,0.20810519656543564,0.04900300727436174,-0.0834962965501371,0.05264499424109281,0.05721857904097748,0.04315965109167382,None,None,0.025510372017470775,0.1145434322949929,0.08157475204885584,0.1478013270771483,-0.08704863128412475,-0.10050442101131941,0.12837767878358697,0.15501186447237353,0.014948024444334284,0.08463871456189971,-0.020642919595297803,-0.06993439650766778,-0.08363796691052193,0.034727137250218774,-0.09023877106641363,-0.017837149038500515,0.008854200615491005,0.020673305242932215,0.027344703505665615
BMK,-0.0012115134309641576,0.06695834534418103,0.007628933695058641,-0.07373631863957533,0.06113017536427997,0.25295929738509654,0.13011343028543232,-0.030960616010433387,-0.010153546890282973,0.1500512599784018,0.1360134136016385,-0.07651681368641143,0.15030775757732867,-0.05613831798293393,0.03346724434106091,0.059082505128896456,0.18934093350410283,-0.005271651143226802,-0.01853301654547513,0.08718479160774019,0.178279373780172,0.05019236395046537,None,None,-0.015802916976552353,0.03695154018930553,0.023357286943367115,0.06115767976935947,-0.21338276948829146,-0.20867954844240502,0.20498928836861355,0.07690754632686263,0.05027561905984973,-0.03751836217673448,-0.04521680839193141,0.12210940863953278,-0.15042025281875765,-0.04191281300827091,-0.007881430832027343,0.04955853624882411,0.005519737428818121,0.06246670673607354,0.0313166619697547
M06-HF,-0.013639787037616135,0.0809983610584987,0.14829851089722104,0.18915055685066196,0.1780709001949505,-0.1397847762624033,0.21115840279279133,0.23740916065739862,0.008207143894903868,-0.4010968031273916,0.12846242153276763,-0.015727634542076648,0.22210216023215265,0.05579556094787929,-0.2296373033006935,-0.12265143934471326,0.1716018898724322,-0.03021352514385186,-0.30160451126370835,0.10014808759568478,0.004352330984947048,0.31380802331691593,None,None,0.054842375468398076,0.33246770882260573,0.03783719670756221,0.2666978821645686,0.02810681345540588,0.037426165513195865,0.06783940779544913,0.2579198988953123,-0.11254288942138187,0.3457658832355763,0.012179770408832178,-0.41514006456189206,-0.08876236333647625,0.05921507611779133,-0.17728458381867684,-0.007423245576763464,0.02565163456693365,-0.025036886118688494,0.03737418777811258
mPWB1K-D3(BJ),0.0004102506351356624,0.06711557553578439,-0.0193651832777181,-0.03787532616411006,0.07246947051321001,0.11366517209949903,0.10251409912491072,0.03845085985594027,0.04818431777507016,0.0606077283219379,0.21473801560723763,-0.01539367447352696,0.24012298607401786,0.025617059823327987,-0.027638237395174414,0.06216188593113709,0.20187335602486825,0.004774430384285745,-0.04448552193948672,0.11098830390537792,0.19609408142988588,0.10689909022256146,None,None,0.006376371339194964,0.08442850788776173,0.05196777195929206,0.11203451869729507,-0.08958050239233788,-0.10892010157414089,0.20750616327386762,0.03586236309293919,0.010691902976210747,0.008919173580578922,-0.034117379013228075,-0.0015781624056949114,-0.11256985665602788,0.06919106379931969,-0.08091157663212746,0.021615633951124154,0.025458809143863767,-0.0204521869963172,0.04269628135114363
mPWB1K,0.0001020107799337552,0.08826661851587267,-0.0018603617694170453,-0.02917638036846288,0.08928833344136383,0.17447315432037272,0.12541861206874372,0.04556069526664262,0.05025409577231916,0.0818740469562484,0.21936359169642763,-0.02049496569845793,0.2471453096197198,0.023120960821904454,-0.02527953963735531,0.0634379699764324,0.20361321212314815,0.0053638020960566565,-0.0419297102419896,0.11214700340895789,0.20139956700184408,0.12149579403712772,None,None,0.012539380644389416,0.08270241803686577,0.05525721932752232,0.10717072584953151,-0.08402803798931441,-0.10398301209829981,0.23136315413092445,0.03962187923234501,0.020258296500740087,-0.005905945445373243,-0.028517343643265747,0.01035807466624234,-0.10708436495255214,0.0726344134031595,-0.07731697518316073,0.022105444593038034,0.02683320253547929,-0.021802530952653023,0.049644745471076286
