method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,enamine_IEF-PCM_forward,enamine_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
SCAN0,-0.05264987346153929,0.20637528455237827,None,None,None,None,0.019894958802563353,0.04838336932617841,-0.08742565685649348,-0.038907573698024486,0.04439031289638576,0.10435939102532944,0.030119900053293108,0.1083977977869905,-0.03984757376294702,0.008649737808383963,-0.10855215782151409,0.034871054423059544,-0.07739116172077196,0.02572060652764461,0.15908897763446658,0.05529474843201178,None,None,-0.22679240348184634,0.07834358551575434,-0.18612589663837248,0.0734486144636621,0.2688377553897561,0.21822941571956575,0.027775358894362973,0.03182189041307446,-0.8261822226424018,0.5073598631631488,-0.46398163537801296,-0.08823474207593791,-0.012119562308785104,0.10168733282671634,-0.131168713463374,-0.002161309323125168,0.02286548218590779,0.041941551942070145,-0.003435652579178943
wB97XD,-0.14216579701663115,0.154037577607289,None,None,None,None,0.13100911076760746,-0.16097405556670313,-0.07510869242547609,0.08661689422948686,0.15569405967580968,0.048736802591059177,0.1484487484222382,0.06682797695426984,0.019749408396230413,-0.02267311352159528,0.05869070272381232,0.058505938308993276,0.013411768997724649,0.014898000264670348,0.06055583572600074,0.02039717511422338,None,None,-0.24845817679409912,-0.009654627704100175,-0.04875481562374018,0.015979946425752914,0.08588292525324763,-0.13320248118551067,0.03795619256179747,0.06470712593358838,-0.11100145193104942,-0.2271277283137387,-0.24879764282865732,0.021145102752625808,-0.0033911403818909706,0.04099072064594818,-0.05086685661454407,0.004588840109085241,-0.03335664952724193,0.11862257452096403,-0.0024466611514598114
LRC-wPBEh-D3(BJ),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.002070727129609221,None,0.002070727129609221
LRC-wPBE,-0.22618579834140914,0.25191756440819824,None,None,None,None,0.1856143803460992,0.14422447427675342,-0.16722963145469696,-0.031765873741925306,0.2147790722706917,0.02541428876620345,0.20716295412823169,0.05618074012758458,-0.061054912376030314,-0.038262305129270084,-0.01083382506784227,0.02955494602942513,-0.11988928851284777,-0.08154361215396429,0.12179714914720391,0.06817365902980249,None,None,0.13602097607914868,0.05810421773246418,0.10606841955090755,0.04585617417669833,0.09258490036079212,0.1210375711924827,0.08204390095685751,0.09555773603813049,-0.5028601977406719,0.42169719229591346,-0.5134766685999471,-0.14006024042772053,-0.023404948482039493,0.05535037041985048,-0.20918091021012633,-0.07684109420902568,-0.009248887102702224,0.005992048378441604,0.008702626171157263
MN12-L-D3(BJ),-0.03405168699203163,0.0645953646180997,None,None,None,None,-0.08476317508762292,-0.18877595547740333,0.14972062880490908,0.11668037872374007,0.14885847943926903,0.13808336810058167,0.02078531708626681,0.11765371275349973,0.0556271564940023,0.09152333704929308,0.12474765544489548,0.02696851903909087,0.016300382341387434,0.08601349755428557,0.019778732264596588,-0.03505067625618146,None,None,-0.48650370364073736,-0.02694769600541351,-0.10540296668200969,0.038354581631384166,0.5329031059231291,-0.08316729056885198,0.05280949290630094,-0.08369573615223769,0.24036175210215824,-0.47801939727209586,-0.06948311669392236,-0.07086151083796483,0.031845451901092045,0.06822520054992916,-0.05484617609627736,-0.02827474171656761,0.09541512072461196,0.032072008827621186,0.012207761522245182
wB97XD3,-0.13494201985771967,0.13859448108184694,None,None,None,None,0.11814991018388386,-0.07464484401771668,-0.04178534973369647,0.0892342350794143,0.2014120846762012,0.045115626953143396,0.1865430733655413,0.06690243410318358,0.008987662915363822,-0.016778320981762324,0.09612347903590793,0.06259516874140468,0.002388078035756698,0.01492752588584861,0.035958736845449174,0.02370538479555655,None,None,-0.14473895217857188,0.00024110536491859028,0.05091296947941427,0.02796267961351828,0.0006571012767170891,-0.08543692223049623,0.045304255050627476,0.076974064601704,-0.10472228750330546,-0.15311401089335197,-0.19639104724950376,0.05549482839776653,-0.0015459996241011407,0.0506343124291915,-0.053203370642215586,0.000897307173758057,-0.005589774432817378,0.09117730188289522,0.013277802989548736
M06-SX,-0.057086813564965866,0.04174647342635797,None,None,None,None,-0.015758414393990824,-0.26476047849986445,0.05473787288034482,0.13674898632343513,0.20283984434141758,0.04726569185867354,0.16475774133648527,0.06729021010780366,-0.0019957977375798987,0.02189390113629113,0.060386022012462126,0.06599191115430557,0.03409599373182527,0.0198759761260119,-0.002330992420024701,-0.04994734123752378,None,None,-0.10801075751986984,-0.0642080572650202,0.18277599374983786,-0.022741851675843333,0.2875189610938419,-0.038532224002031434,0.09681589850714273,-0.03437224538624096,0.36224494055901946,-0.7416041350310074,-0.12457241515705135,0.060431325123200035,0.03742121484826759,0.05717083348674544,0.003736883823253569,-0.009734966516858594,-0.005947131065206826,0.03700600824820841,0.013920807288940318
MN12-L,-0.0368281995060802,0.07952938176960714,None,None,None,None,-0.07972998601390262,-0.18051523174843778,0.15100223288455886,0.11866678935444987,0.1509461290172462,0.13766888349024645,0.022978612604826476,0.11756335524031963,0.05573381925098255,0.09179685186975119,0.1258653742949345,0.02687812888250624,0.015601392215939472,0.08623213330355399,0.022217568589368443,-0.032522129641405065,None,None,-0.4791094813794954,-0.026423837862728904,-0.10247919361653458,0.03771656716825466,0.535128557667449,-0.07837895471632297,0.05999267308182272,-0.08176833274093426,0.2807121359730685,-0.4972349088181363,-0.0656346649558057,-0.0665677306192415,0.032197376220891256,0.06900874229102955,-0.05516253166112786,-0.028202221100022414,0.09734060369161143,0.030710232394328997,0.014859170468793655
wB97XV,-0.1080779903817255,0.08795630946500166,None,None,None,None,0.03298824256448544,0.09065085725536674,-0.013638984338508913,0.0252084841767101,0.18263048236876545,0.05700691884453042,0.17085566992615606,0.07500428671322985,-0.02234156805363294,-0.004519222332558641,0.056687648995348686,0.04797612662330432,-0.040799179869499234,0.0074953646688165855,0.015700606482419978,0.03172688150751633,None,None,-0.04393013858608316,0.039846604625408504,0.051289857731623825,0.05301321301197807,-0.06990298830580279,0.0901760630781332,0.04190557275641226,0.06943137014928948,-0.3637926225805625,0.2436021762206628,-0.1972500335828794,0.0883522611741258,-0.000644644077153086,0.07528884413857818,-0.09982021325475873,-0.010439214018597235,0.024569568093694243,0.00871490713750933,0.019247819953536256
LRC-wPBEh,-0.17418853279759453,0.26925405568145455,None,None,None,None,0.18278398445364333,0.1700765340638583,-0.1310883117502334,-0.019509177246186796,0.20301878909401236,0.06856172905845813,0.1868766109489999,0.0925443506639403,-0.048899314947683264,-0.018248912001639108,-0.02112017662338396,0.042703549354490423,-0.09644974416063043,-0.03563535505485264,0.16087939965163042,0.07215757846080578,None,None,-0.0035773158810218954,0.0714331872332957,0.005788489849932977,0.06636334101175673,0.24149716231329202,0.15257969283043443,0.08570284918655269,0.08322069969284865,-0.47808364546447923,0.39868219426659857,-0.5080829215975966,-0.1471997334223785,-0.0036946055516638874,0.07960429601972081,-0.17999774278284067,-0.04780012921829727,0.030908329212516013,0.03292499266487979,0.02177739436701777
MN15,-0.039111912833356466,0.05964352248806536,None,None,None,None,-0.06519189849811981,0.08121961740879513,0.11422556875737405,0.026200959616032145,0.1836155779387888,0.06415243668486957,0.1412780262125859,0.07352736354497191,-0.040796053479036004,0.030379191429213297,0.07935452425484812,0.030406840804741573,-0.06496859720578235,-0.0014618856967520092,0.042272160453684475,0.007976191527915146,None,None,-0.08258677083097711,0.031803678660205184,0.06415397551150608,0.07355742260078771,0.30530487420284325,0.09290725075560116,0.06054814422074849,0.04588664288545416,-0.3078368662648061,0.11490000350433048,-0.09702287133162975,-0.1037407168805941,-0.013083037204621156,0.05307382277239013,-0.1325892596075137,-0.06914029380872234,0.06656639434690476,-0.021918781864484614,0.02231959014100726
BMK-D3(BJ),-0.04288474544695059,0.051321269012660306,None,None,None,None,0.03204118052564809,-0.15022735246562388,-0.0184401475689263,0.09300657345317823,0.04593061181937704,0.07672922683465333,0.03700095175300397,0.07551611510106858,0.03380434287253117,0.0553664522057429,0.09909653239636179,0.07356430015660193,-0.012537093261776525,0.03125789772899106,0.11447946157010773,0.022648823861445608,None,None,-0.12935012686628816,0.04382201490330739,-0.0025708903038842833,0.07100295110753752,-0.09491548423820462,-0.10448249538541252,0.0821481645276676,0.13638077648780073,0.20861112868884457,0.10573582998795533,-0.2711486976503728,0.11314239533678261,0.00964541331155273,0.061590017886644435,-0.045622352343071076,0.01886655423575576,-0.03761847031886061,0.09383964516370526,0.024354188196654285
M11,-0.38538360914199987,0.003969253609598091,None,None,None,None,0.06476176286689707,-0.21333488669483158,-0.05852191112019289,0.03744797554437223,0.3066100474765856,-0.009326153045174276,0.2609224759864137,0.026220275881222613,-0.05307809774223527,-0.0655601243464092,0.18784325099706528,0.07208465864827095,0.014762750009774367,-0.0005321997215759195,-0.013354969779619223,-0.004560209138776452,None,None,0.08238168596514293,0.031168543224455357,0.4586418613376384,0.08706410640679484,0.07998835687706127,-0.19731909319612417,0.03726153769108611,0.11700678357713104,0.29060638550464535,-0.07038409388089806,-0.04103817532250307,-0.0022149201560387856,-0.020053664864633527,0.005976026802291416,0.014138807496625654,0.01862884499012839,-0.11493885254299252,0.068485651500998,0.02823250226944983
revM11-D3(0),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.028547964356954763,None,0.028547964356954763
wM06-D3,-0.0039752897030581325,0.0480003153006761,None,None,None,None,0.08778374840209449,-0.16267096682295365,-0.031278018833838885,0.07172659107420513,0.25264903733588245,0.007136827809273415,0.21069562788090374,0.0269961893409075,-0.0009356909836223274,-0.02512659924964885,0.1007078098068902,0.06202679666942297,0.01311112663070025,-0.0080704840165037,-0.006579925453414098,0.026265701386012908,None,None,0.043356097145069356,0.01629756061881657,0.2396078999440395,0.055336773415233007,-0.0483570031308204,-0.1687316143866977,-0.012292424228156603,0.12692257030756232,0.20050939705286894,-0.1821245735983205,0.050429204631925684,0.07763481774274049,0.003073104306333652,0.02227159491128619,-0.028961952077642916,-0.019345337897757744,-0.06680324840547724,0.09890371990287597,0.02989414952299467
M08-SO,0.054451397188187575,0.015734254759953253,None,None,None,None,-0.06741473662656113,-0.0489311543371586,0.0901992576129453,0.07546800083672525,0.226769000290956,0.04018056751880942,0.18209727942122794,0.05487116177848478,-0.06350283384592473,-0.025642285057558806,0.19361329194975144,0.0798220773686051,0.024809020073513634,0.04174601261712415,-0.0598275506258288,-0.042360129322338895,None,None,-0.1862823132727604,-0.01687687045904645,0.2210426771538987,0.0812410994455794,0.019411131669596567,-0.12855943577591206,0.021681641409744896,0.08207026003781709,0.4989637128113379,-0.31347895441189344,-0.008849948758181701,0.09048930031904663,0.0007348809975716294,0.03795150875253695,-0.011478466673804706,-0.004729194746416622,-0.005289545498835705,0.03429862250196161,0.0329006315861987
wB97X,-0.13080798648147782,0.13199275629239543,None,None,None,None,0.0838155958038059,-0.08804457513298469,0.02740281808202338,0.1155090210981863,0.26716097661005966,0.04103469972776314,0.23466535059178037,0.06419223522148737,0.01490568409952036,-0.00791293435144052,0.14724908263879496,0.07173139380352055,0.010082970738502998,0.026891711860028346,0.020633702624785786,0.01919024460990251,None,None,-0.07450095373752216,0.011672634340976587,0.1196407817300931,0.043903918983995975,-0.13044589027559328,-0.1142464482722336,0.049211380821889306,0.09768060034023125,0.2357227533494034,-0.28486186680363496,-0.09730040736396516,0.1521480037859071,-0.010070037617188318,0.04809497139360398,-0.03648105324184589,0.013930517554911924,0.024567535601093517,0.09336654321374406,0.033103492545570025
rCAM-B3LYP-D3(0),0.0017934392736520402,0.09440797646205823,None,None,None,None,-0.07559540233001108,0.15401547834420085,0.036167914084940876,-0.029133146561327084,0.1900049655471344,0.15093210177727123,0.1654301120529087,0.15628241101815082,-0.005981119694619995,0.018054903322380727,0.16600415243162425,0.09006228617512206,-0.06520875975097608,0.03971618435754221,0.043982422990978313,0.0890992938146823,None,None,-0.29155914998233795,0.20146692484726433,-0.15487435624276363,0.2412295982393703,-0.09572367532506179,0.09306646892992487,-0.0043272756381666205,0.20585371599029556,-0.9422061912172576,1.2532866523147965,-0.2798938025615345,-0.030018714943647183,-0.02702252776297801,0.08700246974195926,-0.13377553813588658,-0.004520037934028073,0.04645591953961556,0.06368857763658141,0.04022678530032941
BMK,-0.059863326079014435,0.1338262698600993,None,None,None,None,0.09278834625968828,-0.09866483808476206,-0.012824234635538513,0.12608201420161233,0.07195118802328579,0.06749537901988435,0.06517222077767948,0.07116868436132306,0.039817697877392755,0.056919296763477165,0.10673716826850557,0.07495035551654053,-0.006970733724088032,0.03249502791214592,0.11967622156769257,0.034742988244339475,None,None,-0.058861387459862365,0.03693738769229228,0.0390094676591884,0.05499046792712758,-0.061983620694820295,-0.08768945132890799,0.12419485793235203,0.1491093377892356,0.5279372538905184,-0.14717779686307478,-0.2067444421702697,0.14591506271791657,0.016587479125695477,0.0645724958695219,-0.03774228356136482,0.01936621712857838,-0.01905888189758731,0.09311635232374081,0.0435549511725151
rCAM-B3LYP,-0.06325232333056893,0.24094964979300626,None,None,None,None,0.11165846323049347,0.3242469307102474,0.022193531510579873,0.008892764885854953,0.261698249393584,0.13277390973214703,0.2260405309213163,0.14753810027060466,-0.00032863333875390757,0.01396515977182523,0.16093203621489313,0.08389610885859015,-0.0678979652216176,0.03678743856720703,0.06592081172499889,0.10720792082397415,None,None,-0.14237981422089463,0.17651807295435643,-0.02283249923505978,0.21613693221452213,-0.012916956717805598,0.12472375940796622,0.057448499104112836,0.20231668810596926,-0.29725371993625005,0.6670243102173671,-0.16143329797712702,-0.0011182037573048394,-0.014578528920145994,0.08244732190320303,-0.12161785607076367,-0.012419909725693866,0.1255744995515289,0.05998205179519625,0.0760790009225433
mPWB1K-D3(BJ),-0.01533429161132582,0.13150526620718603,None,None,None,None,0.05870119732854414,0.12613141905423206,0.08893728000909434,0.07340563051263843,0.28426790538072905,0.10064203422341798,0.23159485862671741,0.1181170146196206,-0.016294593967372387,0.05704445690647196,0.12423308064086273,0.07800183954923527,-0.019249976231898815,0.04625417924125143,0.13338289276452966,0.06034523680742555,None,None,0.051240211278681926,0.08569310957710102,0.18368854566972817,0.11182267184182706,0.28914833798012035,0.1071098597016744,0.12656486828996258,0.0796505518611235,-0.1007366527929721,0.20540322293299706,-0.15828416468107018,-0.011127953807019164,0.034412622189463296,0.11720684666296972,-0.09107622264329039,0.0014623299091211894,0.11362491993592942,0.026576338847004995,0.07872402424485313
mPWB1K,-0.02433079580334381,0.17361582328584174,None,None,None,None,0.08568397528483433,0.15151480996797054,0.09225692144444979,0.0875774183257904,0.2960287489677488,0.09700272500510172,0.2440638280584899,0.11652298135712552,-0.014111408910077653,0.05781479144134531,0.12792063987331498,0.07832652036973162,-0.017913948034907742,0.04686669133567869,0.13745728004074725,0.06677764237050396,None,None,0.08282848130337572,0.08360427289967678,0.20078748996099766,0.10539321481292396,0.30453753764217695,0.11728694407052923,0.14750998924443956,0.08543762934221354,0.05348353728910825,0.09146739700049675,-0.1318805860015177,0.004065824415404496,0.03727930150895094,0.11888794929779826,-0.08841779063096417,0.0017436993987041305,0.12279074003405073,0.02542047948218196,0.08792502098474701
M06-2X,0.011631474537482533,0.03446748404551884,None,None,None,None,0.028431230776659686,0.1989314671342086,0.005193708249194875,-0.014002704223136582,0.28264208464870333,0.08358072481085094,0.2433665257354849,0.10048719441478537,-0.05203956331700317,-0.0004013644418589609,0.1557224782019941,0.10247525411455627,-0.04055667312019311,0.014632085542655264,0.029939656235623738,0.03186219349488229,None,None,0.1537571680088906,0.12626967050306853,0.34913761096097,0.16772347248118438,0.27645232424494354,0.12020260270399531,0.05879120164879951,0.26040021469024305,-0.03620697399239471,0.8103316126174032,-0.09517459837316997,-0.09983376018023456,0.04119029634215078,0.09320748966185279,-0.09811787542167613,-0.02247273596476321,0.006924549146087055,0.0530536480088805,0.09394442149796221
M06-2X-D3(0),0.011706287893417539,0.032086545048986684,None,None,None,None,0.031950723413732854,0.19735618711444744,0.00544350174561685,-0.012267508757042567,0.28484398931244614,0.08287005968097194,0.2452429385639657,0.09999404678206081,-0.05139342613452397,-0.000442636587443636,0.15544766380929875,0.10262814746456012,-0.03990225837559026,0.014685256406562017,0.028607216739895726,0.03189406779559927,None,None,0.1550962430005703,0.12490701761399643,0.35059130058221744,0.16624828030921313,0.27824674074236805,0.11789340910077947,0.057482953410318706,0.2605583501953521,-0.024932123340203973,0.7981550282250677,-0.09198757842895185,-0.09918468765259422,0.041763701886177514,0.09281763117802651,-0.09673215879852007,-0.022526219021339767,0.007465483860250832,0.05378391686459747,0.09417772476789686
M06-HF,-0.43739374065769693,0.1526120177471432,None,None,None,None,0.1917866276229669,0.8563788330058141,0.023452410427395716,-0.2421799531375381,0.04942292649801157,0.11341132258998476,0.18591891342599498,0.14677474723091358,-0.1921389770739508,-0.0761067057468802,0.037751714995902165,0.058592074141307474,-0.15328500197073974,0.0348943148268967,-0.011108115814834169,0.152022913964575,None,None,0.26039708266696315,0.3857913561632636,0.06730822400262881,0.32247291822992497,0.5937133233575512,0.41441578433191634,-0.006383888476839114,0.40512841282623574,-2.038725116639463,2.7861261125471506,0.04076232393110395,-0.5425943579903953,0.02134623391678053,0.08452784030439116,-0.16175654274493503,-0.011474640671174083,0.10184200513652697,-0.010743650103542826,0.10008221507953761
M06-HF-D3(0),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.10207958958731288,None,0.10207958958731288
revM11,-0.032789390339168,0.07100092749686282,None,None,None,None,0.06051798182648256,0.3314867680594606,0.018633466837019812,-0.0019242896919423416,0.4206790939871812,0.09748267764593828,0.4007477009661732,0.13056196229666547,-0.03297654682941515,0.0004472187958448087,0.29792410177907686,0.12484884318101405,-0.07527331970660728,-0.0011472060872130979,0.0791727206578247,0.07296793107854482,None,None,0.446260372890207,0.1836475549924404,0.48814576897341877,0.22436020375792412,0.11403452254672017,0.14181124350049648,0.1706949959499626,0.3589472332078626,0.0004494509053057019,1.0040310993412749,-0.18758180574399266,-0.06634570638175986,0.007380513672238821,0.11601260215598388,-0.15907832429780183,-0.033756866740092185,0.107666562513913,0.011139756108422405,0.13583832831406298
