method,aceticanhydride_IEF-PCM_forward,aceticanhydride_IEF-PCM_reverse,amide11_IEF-PCM_forward,amide11_IEF-PCM_reverse,amide12_IEF-PCM_forward,amide12_IEF-PCM_reverse,amide21_IEF-PCM_forward,amide21_IEF-PCM_reverse,amide22_IEF-PCM_forward,amide22_IEF-PCM_reverse,basicepoxide1_IEF-PCM_forward,basicepoxide1_IEF-PCM_reverse,basicepoxide2_IEF-PCM_forward,basicepoxide2_IEF-PCM_reverse,borohydride_IEF-PCM_forward,borohydride_IEF-PCM_reverse,carbonate_IEF-PCM_forward,carbonate_IEF-PCM_reverse,cl2co_IEF-PCM_forward,cl2co_IEF-PCM_reverse,diazonium_IEF-PCM_forward,diazonium_IEF-PCM_reverse,enamine_IEF-PCM_forward,enamine_IEF-PCM_reverse,epoxide1_IEF-PCM_forward,epoxide1_IEF-PCM_reverse,epoxide2_IEF-PCM_forward,epoxide2_IEF-PCM_reverse,ester_IEF-PCM_forward,ester_IEF-PCM_reverse,furan1_IEF-PCM_forward,furan1_IEF-PCM_reverse,furan2_IEF-PCM_forward,furan2_IEF-PCM_reverse,furan3_IEF-PCM_forward,furan3_IEF-PCM_reverse,imine_IEF-PCM_forward,imine_IEF-PCM_reverse,iminium_IEF-PCM_forward,iminium_IEF-PCM_reverse,lactone_IEF-PCM_forward,lactone_IEF-PCM_reverse,Average
M11,-0.008092011609461214,-0.012124041156944078,-0.019101230660025954,-0.19370256411248518,-0.02711227996854293,0.16803260895890787,0.11063730553208505,-0.10655313331105663,-0.007459526878760539,0.13404994014377272,0.20167077466013783,-0.07804303498837036,0.2193125019128791,-0.03603029919904666,0.001189435884848541,-0.19029037428705534,0.22543428470632804,0.05328775546827999,0.13619765474942597,0.0022885357510304856,0.01809674711102874,-0.03840887602392212,None,-0.0538248931593337,0.021878189942085204,0.03192585391673274,0.11804255807952592,0.09086941930148568,-0.1606403225219118,-0.34678487527103724,0.09395913465120428,0.08277584006776854,0.06042175159335685,-0.07237472800356425,0.02579322383381116,0.04195770074252954,-0.10500492792229413,-0.1571602303512184,0.13925325966756977,0.07925619978210698,-0.021210788714028286,0.1414632146081503,0.013753067144536403
SCAN0,0.0033083731314329273,0.08953925675454627,0.01896604580188373,-0.07661859847428396,0.000488373664097935,0.09814252266011343,0.07255181648034024,-0.033246361859893464,-0.025480804430966543,0.019470081821469216,0.09853888293351515,0.08131205548261616,0.0893281938584465,0.09265174200010101,0.015483584304644792,-0.06735934002560207,0.08558965374952664,-0.014263649777678017,-0.04009207227254947,0.05195141426027385,0.24264580223452134,0.09741673455690039,0.053286984833247585,-0.02594368999287524,-0.03844302387232305,0.07090842935727205,-0.005996173362049649,0.0805694989522189,-0.09250298780700272,-0.14519492732341277,0.08315414894840482,0.027436298886009833,-0.008853479513283004,0.0028002475548424286,-0.06391050595032158,-0.025619514514065318,-0.08982274362676892,0.03888222471865242,-0.05722444718801782,0.04306450443931623,-0.0005473903468812296,0.11045274941938582,0.02040047405870964
CAM-B3LYP,0.0005724110821313388,0.09838043925809282,0.06925933897873875,-0.1918803064539313,0.04324038924278255,0.3328538928067,0.22716911921132468,-0.06514051726397907,-0.052498203475449326,0.16535981508746683,0.12909858039625588,-0.0075127052667579505,0.13625395927689476,0.014286744087759963,0.07406606312957915,-0.12825866003221587,0.13048733719790048,-0.02118094820279075,0.08014661980880733,0.001694053734533145,0.11823074801569115,0.05953214727048022,0.1260471989870452,-0.07709711103363028,-0.05132006516659495,0.00746694689214379,0.003102736473261257,0.04439709649140095,-0.15965288340448902,-0.2933331521771984,0.06387861905733473,0.029984564861034235,0.042919183192062456,-0.11080043847007867,0.006537642620716554,0.04694730005631658,-0.09947391699015917,-0.1479887858074797,0.06418931750504925,0.015224820424709304,-0.007902041280478056,0.1936388944733622,0.02168872010938912
wB97XD,0.00024130820975464077,0.06325138445954002,0.03207020976733636,-0.16972636283292394,-0.0108075301861855,0.2313441515433521,0.16687181333348447,-0.09188696695774529,-0.017801265708300516,0.20783328389153957,0.14231501587789555,0.003344863746465353,0.15596910293812724,0.02755742821474105,0.07987166974168582,-0.1192466552449766,0.16449781297623228,0.02863919859082887,0.1336132384251087,0.0314781065731223,0.11434020354183144,0.018225563164425067,None,-0.028343857924245323,-0.04267011077588771,-0.0018079227403782966,0.020430915174916027,0.03709529281694465,-0.15851354752759733,-0.3156807702135456,0.09475036324885722,0.048799873784841706,0.035509717615184004,-0.0927699199285683,-0.01827129280588662,0.06030934645934813,-0.0731206012772818,-0.08544073523871183,0.051355787239400506,0.054815227790760146,-0.008977751459428907,0.2000362810077408,0.023646387056385377
MN12-L-D3(BJ),0.0039455988122063905,0.01832688145620068,-0.10452765762786985,-0.16944621875272187,-0.13907662478357677,-0.004410479185918871,-0.01628794591359666,-0.09967422472740657,0.12237819880581804,0.25294683265393436,0.13962655948855413,0.12858356622575406,0.08407110648392258,0.10714560849101244,0.11863369134267784,0.0699234546305005,0.1956646593596898,-0.02860860188074074,0.13913913361787406,0.16600849804787937,0.0612420218414091,-0.10759924021753405,0.31264068860847866,-0.006582212895866155,-0.08911383168459452,-0.01609785883607276,0.009533092340480926,0.054021376826574444,0.002772450280732153,-0.29140781229033924,0.11166862942334523,-0.04760860890319764,0.05730503947305612,-0.12541548004528696,0.019760225157883168,-0.011971095337327712,-0.005694142617229483,-0.029657207412177075,0.04597514650276618,-0.002394003241675074,0.010331237567595929,0.09892253636769881,0.02464269017745031
wB97XV,0.001409251429628,0.030060477952324277,-0.012207021106485014,-0.09214198379544652,0.04825484344819583,0.16001006237388168,0.08366613865606388,-0.021407321188649395,0.02052465511161122,0.11568324380331742,0.15290920030539448,0.014937235798273288,0.16858832166019522,0.0403607375000462,0.03439692773975474,-0.08917414796712801,0.16355273656442085,0.00952512482256683,0.029908108627158345,0.01747441535797834,0.05593166270851609,0.043935451718777586,0.06855447958664233,0.03982917814732412,-0.0027657981413629273,0.03909687415983878,0.039677247233207084,0.0651104168906414,-0.21472149428114423,-0.2073158786435452,0.0992488022359521,0.051868933304866895,0.01982889257747263,-0.031519415035296254,-0.007338359098401372,0.11310732383324855,-0.06786508399955604,-0.015188968618069289,-0.014836541911964237,0.028654250417094053,-0.00029186713686243595,0.07163531996528633,0.025023010309661135
MN12-L,0.003850467758442551,0.025827850807841255,-0.10037100742767391,-0.1656057432543645,-0.13302962311802,0.016515667017336318,-0.012015489442490037,-0.09736041217329928,0.12317726973046993,0.25592765920675115,0.1404476389949603,0.12800257562471654,0.08530633533345447,0.10700411737563142,0.1187489289010336,0.07037654076741605,0.19619201901320196,-0.0287726811798256,0.1378019708638221,0.16642209500016775,0.06441776909459242,-0.10186134645279617,0.3177310571766426,-0.003633577427562523,-0.08767118665955562,-0.015664974442641914,0.010095560140054227,0.05353872822457306,0.003575398829093115,-0.289084905687243,0.11985044433115152,-0.046356489935949895,0.059808003908319134,-0.1279157668820487,0.020576458312919977,-0.008597899443300276,-0.005020723053559914,-0.02805230353033223,0.0455473860157509,-0.0022677586731870976,0.01061995868565465,0.0973316245876349,0.026795515164709075
wB97XD3,0.0004888149398000792,0.05549471774645304,0.02326999675024624,-0.1522850445710119,0.0195394394384223,0.24979311339006705,0.15595619424139687,-0.0677063237087981,0.002975598753997315,0.2117608902900454,0.16029606681536163,-0.0017310038680972753,0.1774232156079564,0.027674020899478808,0.06824476914421952,-0.10948174095141786,0.18215926330003826,0.03606210932025467,0.11252500208260541,0.03153396069109986,0.08231092449068503,0.02573270406190293,0.14779066952300252,0.00018639155573794142,-0.022434037514093303,0.006369307043973459,0.039604742459013575,0.046160055068355556,-0.1892632377059985,-0.29250885084231243,0.10311998307538962,0.056768971736175754,0.03589921887237383,-0.08313939185427777,-0.007156173333128448,0.0872945081594989,-0.06958985954073833,-0.0656880697762199,0.04819646750729121,0.04838897268316488,-0.004814181404715816,0.16797300947541535,0.03202845676315747
BMK-D3(BJ),0.0036429536216940847,0.011659647630431494,-0.01892629401424631,-0.1573417036600605,-0.0265865339516193,0.15245151098162235,0.08286221866078755,-0.08887683644540884,0.017531164373830052,0.21742169688103066,0.0991446876110574,0.04258235286006624,0.0932034917846398,0.04116221118972841,0.09505650442769364,0.010028406715998995,0.1835620028082674,0.055973651264427875,0.08397326375280205,0.062426401870824474,0.1845572184832205,0.023335107608480645,0.2248124011632349,0.002386713524384095,-0.019431610552392797,0.04238191055913569,0.029315657686933082,0.07871939042331562,-0.2237460652928798,-0.3017481959934972,0.14508608171904722,0.09536196700544362,0.05533552459916551,-0.04945832912000119,-0.023011815290509878,0.13258246566869317,-0.048174697268708364,-0.043247843181115714,0.05844714882925934,0.07967000626320778,-0.00961680030328315,0.1710833241970286,0.037275960930755456
wB97X,0.0006304584401937859,0.052178842666676314,-0.006610958602218148,-0.16299916596946737,0.05342247878933085,0.2992695584348711,0.12681128005168496,-0.0714595621771728,0.04611392369330606,0.2511890823383073,0.18615532418561193,-0.007451313627117111,0.20452491012746996,0.023430111907525645,0.07463855016833151,-0.09479594157181709,0.20628123332915457,0.05264649705798288,0.1272452728617446,0.05416681406521575,0.06235532729177711,0.015486741196601839,None,0.0434013138672324,-0.008730297561508827,0.015815624822730058,0.05282641885469674,0.05821936930175206,-0.23656552454343938,-0.3064848626208263,0.10757029325846422,0.07022077222181973,0.05701727891715851,-0.1002821792900846,0.01386034736981028,0.1632252912355196,-0.08590090604438032,-0.0708893220791527,0.07080756536670882,0.07107730737977255,-0.00029217190379425805,0.17053061712488105,0.03850381464232569
M06-2X,0.005510831194044067,0.00319442871343648,0.003456707007820137,-0.09069672103418776,-0.010501739357379575,0.013386595474362661,0.07979788848373044,0.008921865783862006,0.032266703470144195,0.056842564165996014,0.19224409534772757,0.05218622192526279,0.20942527237751082,0.0802645031853374,0.0023114598679178813,-0.08235278332977702,0.21027913221770278,0.10845380220712826,0.030372022180401383,0.030975071186813967,0.0744731378712282,0.044242507876676454,None,-0.0019363262202893112,0.035803857908532216,0.11051162063903723,0.0969764173859834,0.15188704903227096,-0.08975563234343342,-0.19274947200182885,0.11848193948485639,0.17592999441993978,0.04014927491985392,0.04222237146011222,0.014311218498679239,-0.03473170895605207,0.012187545893664328,0.021513228915553913,-0.012534724142809308,0.007706182710891949,-0.0029376914240849487,0.12343458997830316,0.040768861048169264
M06-2X-D3(0),0.0055133945080394825,0.001998544829018226,0.004527081032287925,-0.09160271099109207,-0.010183697956536798,0.013569529554502606,0.0827854335316181,0.008480632932413756,0.03242244791831455,0.05944641487022434,0.19311011175849477,0.05119006971442224,0.21048203797966433,0.07949228174911188,0.003009541123079447,-0.0824211519723751,0.21014946989438513,0.10873133943741152,0.031623912572450265,0.031075655411196113,0.07273809274925305,0.044314838499442344,None,-0.002417973440367655,0.03606511728195227,0.10938560746623463,0.09725607438542044,0.1507710877482698,-0.08910820238884581,-0.19386970275295812,0.11699181329016768,0.1760327256199476,0.04084866232309695,0.04063797681103256,0.014987166002053005,-0.0342217972526968,0.013284777569737468,0.02071469405615477,-0.010661026052919511,0.007613078905097393,-0.002856579683214284,0.12428773539686881,0.04088279279098433
BMK,0.0030612201489400377,0.053099768961164716,0.01905418897025627,-0.14109978771711953,0.005345807207493681,0.2732441645841058,0.13442785975639368,-0.07443427705107407,0.021032645690644256,0.2670550156444433,0.10937866657538697,0.029639100787443137,0.10906909855433547,0.03435455565828183,0.101553283321332,0.012600743895811593,0.18716699084797508,0.05848966628801735,0.09462166689682186,0.06476670200494677,0.19132421474293335,0.05077973923867835,None,0.01988112667088892,-0.005678949943450812,0.0366928748614849,0.03731477797609935,0.06660618129058349,-0.2118641666651198,-0.2936015926376908,0.19297827633428513,0.10363095363161352,0.07514356253970032,-0.08236698265952173,-0.009352065285681409,0.15832868960542684,-0.0348908101699349,-0.037138927419315064,0.06910219155426842,0.08053982410672449,-0.00683383872349308,0.17023832859319557,0.0471526948455433
M06-HF,-0.009874023609208882,0.06253536272798581,0.15022783928626574,0.1267953323321869,0.127125393799475,-0.11930181824215749,0.21846321818300216,0.19307158664723978,0.04365087293725841,-0.28556237054264283,0.10051822656261206,0.09400031224574744,0.1770716987432541,0.15274632838959276,-0.14905078526335824,-0.20776112712012423,0.15461842576476936,0.028795555295211522,-0.18527640714307222,0.06930547372424149,0.021022503232706026,0.3169167171320323,None,0.03348881582266999,0.05660977054094502,0.32496450077075134,0.04275881855473074,0.26895273949446025,0.02471292863040026,-0.0500214421873578,0.04424594498415679,0.26995126724684454,-0.084068420456968,0.29930909894505114,0.043142611102477406,-0.3825646567296197,-0.025784765504276937,0.003734976378197746,-0.09858381052465953,0.026851770002796326,0.011294932019764396,0.04890262524314515,0.04726673218089088
mPWB1K-D3(BJ),0.004586908922379303,0.051933989044821785,-0.006192058146615864,-0.1069563407135967,0.015022727996117329,0.1376652171780221,0.10549275362401167,-0.011469285247666005,0.08448021806672633,0.18800833678612908,0.19288353603654765,0.07610136898483097,0.2027956583119224,0.10787109434701295,0.040930028410218144,0.01280807571640666,0.19542187380556647,0.06402882431330968,0.07113157006763796,0.09079512176170898,0.20917244955947614,0.10887753404891627,0.18111562210671664,0.04600528701837218,0.015802352356801136,0.07698162743528096,0.06514775982199338,0.10959891163331156,-0.08517487887409857,-0.1991009937224013,0.19567777510805,0.05850772577358288,0.03614645076894833,-0.03648979221491955,0.0009260641753692653,0.034955617034631986,-0.0007817719790002969,0.07067035634412121,-0.0030133464382693775,0.04937256955271657,0.013061749173268232,0.09250215347829255,0.06088811527206312
mPWB1K,0.004278663625573665,0.07308502930565498,0.011312763358591611,-0.09825739491794953,0.03184158820501607,0.1984731993988958,0.12839726656784467,-0.004359447116161789,0.0865499906223716,0.20927465542198637,0.19750911484499273,0.07100008320150374,0.20981798185917114,0.10537499262478756,0.04328872344646199,0.014084159761701978,0.19716172990539316,0.06461819602662738,0.07368738177132222,0.0919538212714761,0.21447794057149128,0.12347424330353948,0.2005222075402593,0.054390743882368385,0.02196536166199559,0.07525554030518687,0.0684372099110255,0.10473512150634987,-0.07962241719497055,-0.19416390968971073,0.21953477140825733,0.06226724463533735,0.04571284429347767,-0.05131491124087171,0.006526102267680244,0.04689185682891789,0.004703719724475445,0.07411370594873441,0.0005812550122441508,0.049862380195403844,0.01443613984408189,0.09115180680270164,0.06816741563579135
